date_game,ranker,game_season,age,team_id,game_location,opp_id,net_score,win_loss,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
1980-12-14,31,31,33.66,LAL,home,GSW,+9,W ,1,39:00,13,20,.650,0,0,,3,5,.600,1,8,9,1,2,5,6,2,29,21.9,
1980-12-16,32,32,33.67,LAL,away,SDC,-5,L ,1,38:00,15,18,.833,0,0,,2,2,1.000,,,9,4,2,2,6,1,32,,
1980-12-19,33,33,33.68,LAL,home,POR,-4,L ,1,36:00,13,19,.684,0,0,,8,9,.889,6,5,11,2,0,6,1,6,34,33.4,
1980-12-21,34,34,33.68,LAL,home,SAS,+13,W ,1,38:00,15,27,.556,0,0,,12,14,.857,5,8,13,2,1,3,4,2,42,33.9,
1980-12-23,35,35,33.69,LAL,away,POR,-6,L ,1,38:00,8,17,.471,0,0,,9,12,.750,4,9,13,1,0,3,3,2,25,19.6,
1980-12-26,36,36,33.7,LAL,home,IND,+1,W ,1,40:00,10,21,.476,0,0,,9,10,.900,6,9,15,2,1,1,3,4,29,23.3,
1980-12-27,37,37,33.7,LAL,away,PHO,-10,L ,1,40:00,9,19,.474,0,0,,9,12,.750,0,8,8,1,0,2,3,4,27,16.0,
1980-12-28,38,38,33.7,LAL,home,PHI,+6,W ,1,36:00,14,25,.560,0,0,,6,9,.667,2,11,13,5,0,2,3,5,34,25.5,
1980-12-30,39,39,33.71,LAL,away,UTA,-10,L ,1,39:00,13,20,.650,0,0,,4,4,1.000,,,9,2,,0,,2,30,,
1981-01-02,40,40,33.72,LAL,away,SAS,-6,L ,1,36:00,17,21,.810,0,0,,2,2,1.000,1,7,8,1,0,3,2,1,36,31.3,
1981-01-06,41,41,33.73,LAL,home,WSB,+9,W ,1,39:00,8,16,.500,0,0,,6,7,.857,1,15,16,2,1,3,0,3,22,22.1,
1981-01-09,42,42,33.73,LAL,home,SEA,+5,W ,1,38:00,9,20,.450,0,0,,10,14,.714,3,13,16,5,1,2,4,4,28,22.3,
1981-01-11,43,43,33.74,LAL,home,DET,+9,W ,1,33:00,9,14,.643,0,0,,4,5,.800,3,6,9,4,1,3,0,6,22,22.8,
1981-01-13,44,44,33.75,LAL,away,CLE,+4,W ,1,39:00,13,20,.650,0,0,,3,3,1.000,1,7,8,2,1,1,2,1,29,23.7,
1981-01-14,45,45,33.75,LAL,away,WSB,-10,L ,1,39:00,11,27,.407,0,0,,3,3,1.000,2,8,10,1,0,1,1,2,25,13.9,
1981-01-16,46,46,33.75,LAL,away,NJN,+2,W ,1,37:00,13,18,.722,0,0,,5,7,.714,3,8,11,3,0,1,8,5,31,20.1,
1981-01-18,47,47,33.76,LAL,away,BOS,-2,L ,1,41:00,13,25,.520,0,0,,6,8,.750,3,9,12,2,2,1,3,1,32,24.4,
1981-01-21,48,48,33.77,LAL,home,ATL,+10,W ,1,37:00,11,17,.647,0,0,,2,4,.500,1,9,10,7,0,5,2,4,24,23.9,
1981-01-23,49,49,33.77,LAL,home,DEN,+5,W ,1,38:00,12,21,.571,0,0,,2,3,.667,3,12,15,2,1,8,5,1,26,24.0,
1981-01-26,50,50,33.78,LAL,home,POR,+12,W ,1,35:00,12,18,.667,0,0,,0,0,,2,10,12,3,2,5,1,4,24,25.6,
1981-01-27,51,51,33.78,LAL,home,UTA,+7,W ,,,10,,,0,,,7,11,.636,,,,,,,,,27,,
1981-01-29,52,52,33.79,LAL,home,KCK,+14,W ,1,40:00,13,25,.520,0,0,,9,10,.900,,,13,1,0,2,,1,35,,
1981-02-04,53,53,33.81,LAL,away,IND,+6,W ,1,40:00,10,16,.625,0,0,,9,15,.600,5,11,16,3,2,1,3,4,29,26.4,
1981-02-06,54,54,33.81,LAL,away,DET,+9,W ,1,37:00,11,23,.478,0,0,,3,4,.750,5,9,14,4,0,3,1,4,25,21.4,
1981-02-08,55,55,33.82,LAL,away,PHI,-3,L ,1,42:00,7,15,.467,0,0,,5,6,.833,4,8,12,5,1,3,3,1,19,19.3,
1981-02-11,56,56,33.82,LAL,home,BOS,-14,L ,1,42:00,12,23,.522,0,0,,8,12,.667,1,8,9,3,2,3,2,2,32,25.6,
1981-02-13,57,57,33.83,LAL,away,HOU,+9,W ,1,40:00,11,17,.647,0,0,,8,8,1.000,3,9,12,4,1,2,2,4,30,28.9,
1981-02-15,58,58,33.84,LAL,home,DAL,+8,W ,1,36:00,15,20,.750,0,0,,5,6,.833,3,9,12,0,0,2,3,5,35,27.8,
1981-02-17,59,59,33.84,LAL,home,NYK,+9,W ,1,40:00,10,18,.556,0,0,,8,11,.727,0,10,10,4,1,4,3,5,28,22.8,
1981-02-20,60,60,33.85,LAL,home,HOU,-3,L ,1,37:00,14,26,.538,0,0,,8,10,.800,3,9,12,3,0,1,1,4,36,27.6,
1981-02-22,61,61,33.85,LAL,away,NYK,+3,W ,1,40:00,12,17,.706,0,0,,8,9,.889,0,6,6,5,0,5,1,2,32,31.5,
1981-02-24,62,62,33.86,LAL,away,CHI,+10,W ,1,37:00,10,23,.435,0,0,,3,3,1.000,1,10,11,4,0,2,2,4,23,15.2,
1981-02-25,63,63,33.86,LAL,away,MIL,-18,L ,1,36:00,12,18,.667,0,0,,5,5,1.000,4,9,13,2,0,5,4,3,29,26.4,
1981-02-27,64,64,33.87,LAL,home,NJN,+4,W ,1,40:00,11,20,.550,0,0,,6,8,.750,3,8,11,6,1,4,2,5,28,26.1,
1981-03-01,65,65,33.87,LAL,home,PHO,-5,L ,1,39:00,12,19,.632,0,0,,4,6,.667,2,4,6,3,2,1,4,4,28,20.5,
1981-03-03,66,66,33.88,LAL,away,KCK,+1,W ,1,41:00,9,14,.643,0,0,,6,7,.857,2,4,6,1,0,2,2,2,24,19.3,
1981-03-04,67,67,33.88,LAL,away,DEN,-9,L ,1,35:00,10,17,.588,0,0,,6,7,.857,1,7,8,3,1,4,2,4,26,22.8,
1981-03-10,68,68,33.9,LAL,home,SAS,+14,W ,1,37:00,16,23,.696,0,0,,3,5,.600,4,5,9,2,0,5,3,3,35,29.5,
1981-03-12,69,69,33.9,LAL,away,SDC,+6,W ,1,39:00,8,11,.727,0,0,,10,14,.714,0,5,5,3,0,1,6,5,26,16.2,
1981-03-13,70,70,33.91,LAL,home,KCK,+15,W ,1,35:00,9,12,.750,0,0,,10,15,.667,2,4,6,1,0,2,3,3,28,21.7,
1981-03-15,71,71,33.91,LAL,home,SDC,-4,L ,1,39:00,9,18,.500,0,0,,8,8,1.000,3,6,9,2,0,0,1,2,26,20.5,
1981-03-17,72,72,33.92,LAL,away,DAL,+5,W ,1,36:00,11,16,.688,0,0,,6,10,.600,1,7,8,1,0,3,3,1,28,21.8,
1981-03-18,73,73,33.92,LAL,away,PHO,-12,L ,1,40:00,11,16,.688,0,0,,5,5,1.000,4,4,8,0,1,1,6,1,27,19.5,
1981-03-20,74,74,33.93,LAL,home,SEA,+14,W ,1,34:00,15,23,.652,0,0,,4,6,.667,4,4,8,4,3,0,2,4,34,29.3,
1981-03-21,75,75,33.93,LAL,away,POR,+6,W ,1,41:00,13,18,.722,0,0,,5,7,.714,2,17,19,3,0,4,4,4,31,28.6,
1981-03-22,76,76,33.93,LAL,away,GSW,+2,W ,1,40:00,12,18,.667,0,0,,7,12,.583,1,6,7,0,0,1,3,4,31,19.8,
1981-03-24,77,77,33.94,LAL,home,GSW,+7,W ,1,37:00,6,8,.750,0,0,,4,5,.800,0,8,8,5,0,4,3,5,16,16.1,
1981-03-27,78,78,33.95,LAL,away,SEA,+7,W ,,,10,,,0,,,3,3,1.000,,,,,,,,,23,,
1981-03-28,79,79,33.95,LAL,away,UTA,-2,L ,1,34:00,9,14,.643,0,0,,3,7,.429,1,6,7,2,1,2,4,6,21,13.1,
1981-03-29,80,80,33.95,LAL,home,DEN,-2,L ,1,21:00,5,9,.556,0,0,,0,0,,0,4,4,6,0,0,0,2,10,10.3,
1973-10-12,1,1,26.49,MIL,away,PHO,+23,W ,1,39:00,8,20,.400,,,,2,4,.500,5,12,17,2,1,9,,1,18,,
1973-10-13,2,2,26.49,MIL,away,GSW,+12,W ,,,13,21,.619,,,,3,5,.600,,,13,,,6,,,29,,
1973-10-14,3,3,26.5,MIL,away,SEA,-9,L ,1,39:00,10,15,.667,,,,3,7,.429,,,14,2,,4,,5,23,,
1973-10-17,4,4,26.5,MIL,home,GSW,+14,W ,,46:00,10,18,.556,,,,2,2,1.000,,,11,5,,8,,2,22,,
1973-10-19,5,5,26.51,MIL,away,DET,+2,W ,1,46:00,9,19,.474,,,,2,2,1.000,,,12,4,,7,,4,20,,
1973-10-20,6,6,26.51,MIL,home,CLE,+13,W ,1,37:00,13,21,.619,,,,7,13,.538,2,8,10,4,1,,,2,33,,
1973-10-24,7,7,26.52,MIL,home,BUF,+17,W ,1,47:00,13,23,.565,,,,5,7,.714,,,21,5,,4,,3,31,,
1973-10-26,8,8,26.53,MIL,away,PHI,+6,W ,1,48:00,17,28,.607,,,,1,2,.500,,,18,5,,6,,3,35,,
1973-10-27,9,9,26.53,MIL,home,PHO,+9,W ,1,37:00,7,20,.350,,,,3,7,.429,5,7,12,3,1,2,,4,17,,
1973-10-30,10,10,26.54,MIL,away,KCO,+34,W ,1,43:00,9,12,.750,,,,4,4,1.000,,,9,5,,2,,3,22,,
1973-11-02,11,11,26.55,MIL,away,CLE,+18,W ,1,47:00,13,22,.591,,,,9,10,.900,5,11,16,11,5,0,,4,35,,
1973-11-03,12,12,26.55,MIL,home,DET,+8,W ,,53:00,7,16,.438,,,,5,7,.714,,,16,5,,10,,5,19,,
1973-11-07,13,13,26.56,MIL,home,LAL,+17,W ,1,37:00,11,24,.458,,,,0,0,,,,21,1,,3,,4,22,,
1973-11-10,14,14,26.56,MIL,home,KCO,+1,W ,,46:00,7,15,.467,,,,5,6,.833,,,19,7,1,7,,1,19,,
1973-11-11,15,15,26.56,MIL,away,CAP,+19,W ,1,46:00,11,25,.440,,,,2,2,1.000,,,19,7,,3,,4,24,,
1973-11-13,16,16,26.57,MIL,home,POR,+8,W ,1,42:00,10,15,.667,,,,1,1,1.000,3,13,16,4,4,4,,4,21,,
1973-11-16,17,17,26.59,MIL,away,BOS,-15,L ,1,43:00,14,30,.467,,,,0,0,,,,9,6,,1,,2,28,,
1973-11-17,18,18,26.59,MIL,away,NYK,-7,L ,,47:00,9,20,.450,,,,6,7,.857,,,15,4,,3,,3,24,,
1973-11-20,19,19,26.6,MIL,home,GSW,-3,L ,,48:00,9,13,.692,,,,2,2,1.000,,,11,3,,5,,3,20,,
1973-11-22,20,20,26.6,MIL,home,NYK,+16,W ,1,39:00,9,20,.450,,,,2,3,.667,,,9,4,,5,,2,20,,
1973-11-24,21,21,26.61,MIL,away,ATL,+20,W ,,,9,17,.529,,,,3,5,.600,,,21,3,,4,,,21,,
1973-11-25,22,22,26.61,MIL,home,PHI,+9,W ,1,40:00,14,19,.737,,,,3,7,.429,,,17,3,,0,,3,31,,
1973-11-27,23,23,26.62,MIL,away,BUF,+5,W ,1,48:00,17,31,.548,,,,2,2,1.000,,,16,5,,3,,2,36,,
1973-11-28,24,24,26.62,MIL,home,SEA,+34,W ,1,37:00,15,24,.625,,,,2,3,.667,,,14,8,,7,,3,32,,
1973-11-30,25,25,26.62,MIL,home,BOS,+24,W ,1,46:00,12,21,.571,,,,0,0,,,,14,8,,4,,5,24,,
1973-12-04,26,26,26.64,MIL,home,HOU,+15,W ,1,46:00,11,21,.524,,,,10,12,.833,,,14,7,,7,,3,32,,
1973-12-07,27,27,26.64,MIL,home,POR,+30,W ,1,37:00,6,10,.600,,,,0,0,,0,15,15,4,2,4,,1,12,,
1973-12-08,28,28,26.65,MIL,away,PHI,+13,W ,,45:00,5,15,.333,,,,3,4,.750,,,8,4,,6,,1,13,,
1973-12-11,29,29,26.65,MIL,home,SEA,+39,W ,1,32:00,8,12,.667,,,,0,0,,,,15,2,,3,,2,16,,
1973-12-13,30,30,26.66,MIL,home,CHI,-3,L ,1,45:00,10,17,.588,,,,3,6,.500,,,15,4,,1,,4,23,,
1973-12-15,31,31,26.67,MIL,home,ATL,+34,W ,,41:00,9,15,.600,,,,3,4,.750,,,12,6,,2,,,21,,
1973-12-16,32,32,26.67,MIL,away,POR,+23,W ,1,38:00,12,18,.667,,,,8,9,.889,3,8,11,2,0,7,,5,32,,
1973-12-18,33,33,26.67,MIL,away,LAL,-2,L ,,48:00,17,30,.567,,,,3,4,.750,9,15,24,5,2,3,,1,37,,
1973-12-22,34,34,26.68,MIL,away,PHO,-9,L ,1,48:00,8,20,.400,,,,5,9,.556,8,7,15,8,2,3,,3,21,,
1973-12-26,35,35,26.7,MIL,home,CLE,+13,W ,1,47:00,15,24,.625,,,,8,9,.889,8,10,18,4,1,3,,0,38,,
1973-12-27,36,36,26.7,MIL,home,PHI,+22,W ,1,33:00,12,18,.667,,,,2,4,.500,,,14,4,,2,,5,26,,
1973-12-28,37,37,26.7,MIL,away,HOU,+16,W ,1,44:00,15,23,.652,,,,1,2,.500,,,16,9,,,,,31,,
1973-12-30,38,38,26.71,MIL,home,DET,-7,L ,1,46:00,14,27,.519,,,,2,3,.667,,,11,1,,2,,4,30,,
1974-01-02,39,39,26.72,MIL,away,DET,-14,L ,,48:00,7,16,.438,,,,0,0,,,,9,8,,4,,3,14,,
1974-01-03,40,40,26.72,MIL,home,KCO,+15,W ,1,47:00,17,29,.586,,,,4,4,1.000,,,16,6,,0,,4,38,,
1974-01-05,41,41,26.72,MIL,home,PHO,+9,W ,1,46:00,16,30,.533,,,,2,3,.667,5,8,13,5,2,6,,2,34,,
1974-01-06,42,42,26.73,MIL,away,CAP,-2,L ,1,48:00,10,21,.476,,,,5,7,.714,,,15,5,,2,,1,25,,
1974-01-11,43,43,26.74,MIL,home,CAP,+2,W ,,53:00,15,28,.536,,,,4,5,.800,,,22,4,,4,,3,34,,
1974-01-12,44,44,26.74,MIL,away,CHI,+19,W ,1,47:00,9,20,.450,,,,2,4,.500,4,19,23,6,3,3,,3,20,,
1974-01-13,45,45,26.75,MIL,home,CHI,+30,W ,1,41:00,10,18,.556,,,,3,3,1.000,,,11,3,,1,,2,23,,
1974-01-19,46,46,26.76,MIL,home,POR,+15,W ,1,42:00,14,24,.583,,,,6,8,.750,2,8,10,5,1,1,,2,34,,
1974-01-20,47,47,26.76,MIL,home,LAL,+4,W ,1,48:00,17,32,.531,,,,5,7,.714,6,16,22,5,2,3,,1,39,,
1974-01-23,48,48,26.77,MIL,home,BUF,+26,W ,1,44:00,15,23,.652,,,,8,9,.889,,,12,7,,1,,4,38,,
1974-01-25,49,49,26.78,MIL,away,PHO,+4,W ,1,48:00,11,23,.478,,,,9,13,.692,2,15,17,10,0,5,,3,31,,
1974-01-27,50,50,26.78,MIL,away,LAL,-7,L ,1,48:00,10,23,.435,,,,5,5,1.000,4,20,24,4,1,1,,1,25,,
1974-01-29,51,51,26.79,MIL,away,POR,+20,W ,1,44:00,11,19,.579,,,,3,4,.750,3,9,12,8,0,3,,3,25,,
1974-02-01,52,52,26.8,MIL,away,SEA,-25,L ,,36:00,6,20,.300,,,,6,9,.667,,,16,6,,1,,4,18,,
1974-02-02,53,53,26.8,MIL,away,GSW,-29,L ,,41:00,11,17,.647,,,,1,3,.333,,,12,1,,5,,3,23,,
1974-02-05,54,54,26.81,MIL,away,CLE,+15,W ,1,45:00,16,33,.485,,,,1,5,.200,3,15,18,9,1,3,,4,33,,
1974-02-06,55,55,26.81,MIL,home,BOS,-1,L ,,48:00,15,29,.517,,,,2,3,.667,,,13,6,,1,,2,32,,
1974-02-10,56,56,26.82,MIL,home,BOS,+9,W ,1,48:00,13,33,.394,,,,2,5,.400,,,21,4,,7,,4,28,,
1974-02-12,57,57,26.83,MIL,away,CHI,-12,L ,1,48:00,14,25,.560,,,,2,4,.500,1,14,15,2,2,3,,3,30,,
1974-02-14,58,58,26.83,MIL,away,DET,+3,W ,1,47:00,10,19,.526,,,,7,11,.636,,,8,6,,5,,6,27,,
1974-02-15,59,59,26.84,MIL,home,CHI,-2,L ,1,48:00,12,22,.545,,,,3,5,.600,,,5,4,,3,,4,27,,
1974-02-17,60,60,26.84,MIL,home,NYK,+11,W ,1,47:00,16,29,.552,,,,0,0,,,,23,6,1,4,,4,32,,
1974-02-19,61,61,26.85,MIL,away,BUF,-36,L ,1,35:00,17,27,.630,,,,4,8,.500,,,11,2,,0,,3,38,,
1974-02-20,62,62,26.85,MIL,home,ATL,+16,W ,1,45:00,16,22,.727,,,,0,1,.000,,,12,5,2,7,,2,32,,
1974-02-22,63,63,26.85,MIL,away,HOU,+9,W ,,44:00,17,29,.586,,,,4,8,.500,,,10,5,0,2,,3,38,,
1974-02-24,64,64,26.86,MIL,away,KCO,+7,W ,1,44:00,8,22,.364,,,,3,4,.750,,,10,3,,,,3,19,,
1974-02-27,65,65,26.87,MIL,home,LAL,-2,L ,1,48:00,11,20,.550,,,,11,14,.786,,,16,5,,,,3,33,,
1974-02-28,66,66,26.87,MIL,home,DET,+23,W ,1,37:00,8,15,.533,,,,2,3,.667,,,10,9,1,4,,1,18,,
1974-03-01,67,67,26.87,MIL,away,ATL,-16,L ,1,39:00,6,16,.375,,,,3,4,.750,,,11,3,1,2,,2,15,,
1974-03-02,68,68,26.88,MIL,home,SEA,+17,W ,1,33:00,11,22,.500,,,,9,10,.900,,,15,7,2,5,,3,31,,
1974-03-03,69,69,26.88,MIL,home,HOU,+6,W ,1,53:00,19,33,.576,,,,6,9,.667,,,12,3,4,4,,5,44,,
1974-03-04,70,70,26.88,MIL,home,KCO,+6,W ,1,43:00,7,20,.350,,,,6,8,.750,,,12,6,,,,2,20,,
1974-03-06,71,71,26.89,MIL,away,KCO,+12,W ,1,40:00,10,18,.556,,,,5,6,.833,,,12,1,,,,2,25,,
1974-03-07,72,72,26.89,MIL,home,GSW,-2,L ,1,46:00,13,29,.448,,,,1,1,1.000,3,14,17,3,3,3,,4,27,,
1974-03-09,73,73,26.9,MIL,away,NYK,-13,L ,1,44:00,12,26,.462,,,,3,5,.600,,,10,3,0,1,,1,27,,
1974-03-11,74,74,26.9,MIL,home,PHO,+13,W ,1,35:00,7,11,.636,,,,4,6,.667,2,13,15,3,1,2,,3,18,,
1974-03-15,75,75,26.91,MIL,away,DET,-4,L ,,46:00,10,20,.500,,,,0,1,.000,,,15,5,2,1,,5,20,,
1974-03-17,76,76,26.92,MIL,away,CHI,+25,W ,1,45:00,18,27,.667,,,,2,3,.667,3,19,22,2,0,5,,3,38,,
1974-03-19,77,77,26.92,MIL,away,GSW,+11,W ,,47:00,13,20,.650,,,,5,7,.714,,,10,5,1,4,,2,31,,
1974-03-20,78,78,26.93,MIL,away,LAL,-6,L ,1,44:00,9,19,.474,,,,9,10,.900,,,17,5,0,4,,6,27,,
1974-03-22,79,79,26.93,MIL,away,SEA,+5,W ,1,48:00,17,27,.630,,,,6,8,.750,,,21,7,,,,4,40,,
1974-03-24,80,80,26.94,MIL,away,POR,+10,W ,1,48:00,19,30,.633,,,,5,7,.714,2,11,13,3,2,2,,3,43,,
1974-03-26,81,81,26.94,MIL,home,KCO,+20,W ,1,33:00,7,14,.500,,,,5,6,.833,,,12,6,,,,1,19,,
1974-11-23,1,1,27.61,MIL,away,NYK,+18,W ,,29:00,8,18,.444,,,,1,1,1.000,,,10,0,1,4,,1,17,,
1974-11-26,2,2,27.61,MIL,home,LAL,-3,L ,1,41:00,13,30,.433,,,,10,13,.769,,,18,1,2,2,,3,36,,
1974-11-29,3,3,27.62,MIL,home,KCO,+3,W ,1,43:00,14,25,.560,,,,9,11,.818,,,14,8,,4,,2,37,,
1974-11-30,4,4,27.62,MIL,home,CHI,+2,W ,1,44:00,11,32,.344,,,,6,9,.667,1,12,13,3,1,1,,6,28,,
1974-12-01,5,5,27.63,MIL,home,PHI,+5,W ,1,33:00,13,20,.650,,,,9,10,.900,,,17,3,1,4,,3,35,,
1974-12-03,6,6,27.63,MIL,away,BUF,+9,W ,1,44:00,16,26,.615,,,,4,4,1.000,,,12,7,,6,,5,36,,
1974-12-04,7,7,27.64,MIL,home,SEA,-9,L ,1,41:00,8,17,.471,,,,6,7,.857,,,15,4,1,2,,3,22,,
1974-12-06,8,8,27.64,MIL,away,CHI,+3,W ,1,44:00,7,22,.318,,,,7,11,.636,1,17,18,3,2,4,,4,21,,
1974-12-10,9,9,27.65,MIL,home,DET,+8,W ,1,39:00,10,20,.500,,,,3,3,1.000,,,9,3,1,1,,1,23,,
1974-12-12,10,10,27.66,MIL,home,KCO,-8,L ,,43:00,14,27,.519,,,,3,4,.750,,,13,1,0,2,,2,31,,
1974-12-13,11,11,27.66,MIL,away,PHI,-4,L ,1,47:00,11,22,.500,,,,4,5,.800,,,16,5,,,,5,26,,
1974-12-17,12,12,27.67,MIL,away,POR,-16,L ,1,37:00,10,26,.385,,,,3,4,.750,2,17,19,3,2,6,,2,23,,
1974-12-19,13,13,27.68,MIL,away,PHO,+4,W ,1,43:00,9,25,.360,,,,10,11,.909,2,8,10,6,0,2,,3,28,,
1974-12-22,14,14,27.68,MIL,home,NOJ,+20,W ,1,41:00,9,18,.500,,,,5,10,.500,,,11,4,0,3,,3,23,,
1974-12-23,15,15,27.69,MIL,home,WSB,-3,L ,1,52:00,10,29,.345,,,,0,2,.000,,,18,5,0,5,,4,20,,
1974-12-29,16,16,27.7,MIL,home,NYK,+26,W ,1,31:00,11,18,.611,,,,5,7,.714,,,14,3,1,1,,2,27,,
1974-12-30,17,17,27.71,MIL,home,BUF,+15,W ,1,43:00,15,28,.536,,,,1,2,.500,,,23,7,0,3,,4,31,,
1975-01-02,18,18,27.72,MIL,home,ATL,+5,W ,1,43:00,18,29,.621,,,,16,20,.800,,,10,1,0,2,,5,52,,
1975-01-04,19,19,27.72,MIL,home,HOU,+4,W ,,,15,32,.469,,,,7,9,.778,,,10,6,0,2,,,37,,
1975-01-05,20,20,27.72,MIL,home,CHI,+1,W ,1,48:00,14,33,.424,,,,5,8,.625,,,15,1,0,4,,3,33,,
1975-01-07,21,21,27.73,MIL,away,KCO,-9,L ,1,45:00,17,33,.515,,,,5,6,.833,,,14,9,0,4,,4,39,,
1975-01-08,22,22,27.73,MIL,away,DET,+10,W ,1,48:00,9,20,.450,,,,5,7,.714,,,19,4,2,5,,4,23,,
1975-01-10,23,23,27.74,MIL,home,DET,-8,L ,1,41:00,8,31,.258,,,,6,6,1.000,,,13,4,1,3,,1,22,,
1975-01-11,24,24,27.74,MIL,away,CLE,+10,W ,1,48:00,14,31,.452,,,,4,5,.800,4,14,18,6,0,4,,2,32,,
1975-01-12,25,25,27.74,MIL,home,PHI,+11,W ,1,43:00,12,25,.480,,,,5,8,.625,,,14,2,1,4,,5,29,,
1975-01-16,26,26,27.75,MIL,home,GSW,+19,W ,1,45:00,18,26,.692,,,,4,8,.500,4,9,13,3,0,5,,2,40,,
1975-01-19,27,27,27.76,MIL,home,POR,+14,W ,,45:00,18,30,.600,,,,14,16,.875,3,12,15,11,1,3,,3,50,,
1975-01-24,28,28,27.78,MIL,away,HOU,-4,L ,1,48:00,13,30,.433,,,,3,3,1.000,,,14,5,2,4,,3,29,,
1975-01-25,29,29,27.78,MIL,away,ATL,-16,L ,,41:00,8,15,.533,,,,6,10,.600,,,5,5,1,5,,3,22,,
1975-01-27,30,30,27.78,MIL,away,NOJ,+2,W ,1,41:00,17,27,.630,,,,7,10,.700,,,12,5,0,4,,4,41,,
1975-01-29,31,31,27.79,MIL,away,KCO,-4,L ,1,46:00,20,32,.625,,,,3,5,.600,,,16,4,0,1,,5,43,,
1975-01-31,32,32,27.79,MIL,away,PHI,+4,W ,1,46:00,12,26,.462,,,,4,6,.667,,,19,5,3,5,,4,28,,
1975-02-02,33,33,27.8,MIL,away,BOS,-18,L ,1,41:00,10,26,.385,,,,3,5,.600,,,6,3,1,3,,4,23,,
1975-02-05,34,34,27.81,MIL,home,BOS,-2,L ,1,47:00,13,28,.464,,,,3,7,.429,,,22,4,0,3,,4,29,,
1975-02-06,35,35,27.81,MIL,home,KCO,-1,L ,1,38:00,8,24,.333,,,,9,9,1.000,,,9,2,1,6,,4,25,,
1975-02-07,36,36,27.81,MIL,home,NOJ,+21,W ,1,41:00,15,25,.600,,,,5,6,.833,,,18,3,1,5,,2,35,,
1975-02-10,37,37,27.82,MIL,home,DET,+21,W ,1,40:00,14,23,.609,,,,11,15,.733,,,11,7,0,3,,3,39,,
1975-02-12,38,38,27.83,MIL,away,WSB,-4,L ,1,47:00,13,24,.542,,,,2,2,1.000,,,14,4,0,2,,5,28,,
1975-02-14,39,39,27.83,MIL,home,CLE,+7,W ,1,43:00,14,22,.636,,,,4,11,.364,5,12,17,6,0,3,,4,32,,
1975-02-16,40,40,27.84,MIL,away,NOJ,-2,L ,1,40:00,14,27,.519,,,,5,6,.833,,,14,2,1,1,,1,33,,
1975-02-18,41,41,27.84,MIL,away,CLE,+11,W ,1,35:00,8,17,.471,,,,3,4,.750,1,7,8,5,0,1,,4,19,,
1975-02-21,42,42,27.85,MIL,away,CHI,-11,L ,1,44:00,10,24,.417,,,,0,0,,3,11,14,7,2,0,,2,20,,
1975-02-23,43,43,27.86,MIL,home,PHO,-9,L ,1,37:00,13,23,.565,,,,2,2,1.000,7,17,24,4,2,3,,4,28,,
1975-02-25,44,44,27.86,MIL,away,KCO,-3,L ,1,43:00,12,24,.500,,,,3,3,1.000,,,12,3,0,4,,2,27,,
1975-02-26,45,45,27.87,MIL,away,DET,-20,L ,1,43:00,9,24,.375,,,,3,5,.600,,,6,3,3,1,,2,21,,
1975-02-28,46,46,27.87,MIL,away,BOS,-1,L ,,44:00,18,30,.600,,,,4,4,1.000,,,11,1,1,2,,,40,,
1975-03-01,47,47,27.87,MIL,home,BUF,+4,W ,,42:00,16,28,.571,,,,2,3,.667,,,18,4,0,1,,4,34,,
1975-03-04,48,48,27.88,MIL,home,DET,+18,W ,1,38:00,12,19,.632,,,,3,4,.750,,,10,3,1,3,,4,27,,
1975-03-06,49,49,27.89,MIL,home,SEA,+10,W ,,42:00,11,18,.611,,,,4,5,.800,,,11,7,1,5,,2,26,,
1975-03-08,50,50,27.89,MIL,away,BUF,-15,L ,,,11,,,,,,5,7,.714,,,13,0,,7,,,27,,
1975-03-10,51,51,27.9,MIL,home,KCO,+7,W ,1,43:00,14,20,.700,,,,6,6,1.000,,,12,4,2,2,,3,34,,
1975-03-11,52,52,27.9,MIL,home,GSW,-17,L ,1,20:00,7,12,.583,,,,4,6,.667,1,6,7,5,0,1,,6,18,,
1975-03-13,53,53,27.91,MIL,away,ATL,+16,W ,1,41:00,16,22,.727,,,,9,9,1.000,,,19,3,,5,,3,41,,
1975-03-14,54,54,27.91,MIL,home,LAL,-1,L ,1,45:00,11,19,.579,,,,7,8,.875,2,15,17,2,0,5,,2,29,,
1975-03-16,55,55,27.92,MIL,away,CHI,+13,W ,1,47:00,13,28,.464,,,,6,6,1.000,1,14,15,5,0,4,,2,32,,
1975-03-18,56,56,27.92,MIL,away,POR,-6,L ,1,45:00,10,22,.455,,,,8,9,.889,0,13,13,4,1,3,,2,28,,
1975-03-22,57,57,27.93,MIL,away,GSW,-16,L ,1,44:00,10,19,.526,,,,2,3,.667,5,7,12,5,3,3,,2,22,,
1975-03-23,58,58,27.93,MIL,away,LAL,-19,L ,1,42:00,9,20,.450,,,,4,6,.667,4,10,14,2,3,3,,2,22,,
1975-03-25,59,59,27.94,MIL,away,PHO,-5,L ,1,47:00,14,24,.583,,,,6,6,1.000,1,20,21,3,3,4,,3,34,,
1975-03-28,60,60,27.95,MIL,home,POR,+23,W ,1,40:00,17,29,.586,,,,4,4,1.000,2,15,17,6,3,1,,4,38,,
